Method,Similarity_measure,Number_of_neighbors,Train_percentage,Test_percentage,Error_measure,Error_value,Time
Item_based,mean_squared_difference,100,30,30,RMSE,0.6979017386929621,492.4421284198761
Item_based,mean_squared_difference,100,30,30,MAE,0.4878523056198094,492.4421284198761
Item_based,mean_squared_difference,100,30,30,Zero-one,0.14883106831478066,492.4421284198761
Item_based,mean_absolute_difference,10,30,30,RMSE,2.7881241401015564,58.729100465774536
Item_based,mean_absolute_difference,10,30,30,MAE,2.0809795106352795,58.729100465774536
Item_based,mean_absolute_difference,10,30,30,Zero-one,0.2046028819231032,58.729100465774536
Item_based,mean_absolute_difference,25,30,30,RMSE,1.9902581038995821,132.86018013954163
Item_based,mean_absolute_difference,25,30,30,MAE,1.1825952595485536,132.86018013954163
Item_based,mean_absolute_difference,25,30,30,Zero-one,0.18708597964897902,132.86018013954163
Item_based,mean_absolute_difference,50,30,30,RMSE,0.7582448027480145,252.063871383667
Item_based,mean_absolute_difference,50,30,30,MAE,0.4053670189668114,252.063871383667
Item_based,mean_absolute_difference,50,30,30,Zero-one,0.12636299483257074,252.063871383667
Item_based,mean_absolute_difference,100,30,30,RMSE,0.7330802250702535,497.26475167274475
Item_based,mean_absolute_difference,100,30,30,MAE,0.5291900510690197,497.26475167274475
Item_based,mean_absolute_difference,100,30,30,Zero-one,0.15572856199776913,497.26475167274475
Item_based,pearson_correlation,10,30,50,RMSE,2.5622766417039395,59.823139667510986
Item_based,pearson_correlation,10,30,50,MAE,1.8245147010612475,59.823139667510986
Item_based,pearson_correlation,10,30,50,Zero-one,0.2168559534140789,59.823139667510986
Item_based,pearson_correlation,25,30,50,RMSE,1.2850366726978346,130.94759511947632
Item_based,pearson_correlation,25,30,50,MAE,0.651673024328767,130.94759511947632
Item_based,pearson_correlation,25,30,50,Zero-one,0.1643587518394144,130.94759511947632
Item_based,pearson_correlation,50,30,50,RMSE,0.6748691446306633,248.45714116096497
Item_based,pearson_correlation,50,30,50,MAE,0.42875198960951705,248.45714116096497
Item_based,pearson_correlation,50,30,50,Zero-one,0.16666876286541984,248.45714116096497
Item_based,pearson_correlation,100,30,50,RMSE,0.7537167036909288,487.3010849952698
Item_based,pearson_correlation,100,30,50,MAE,0.5426657543132994,487.3010849952698
Item_based,pearson_correlation,100,30,50,Zero-one,0.19162191282328625,487.3010849952698
Item_based,cosine_similarity,10,30,50,RMSE,3.15128304189714,59.042724609375
Item_based,cosine_similarity,10,30,50,MAE,2.6444122077860555,59.042724609375
Item_based,cosine_similarity,10,30,50,Zero-one,0.21785374402059304,59.042724609375
Item_based,cosine_similarity,25,30,50,RMSE,2.773787418252434,131.9709484577179
Item_based,cosine_similarity,25,30,50,MAE,2.135624691136499,131.9709484577179
Item_based,cosine_similarity,25,30,50,Zero-one,0.25031547791235376,131.9709484577179
Item_based,cosine_similarity,50,30,50,RMSE,2.1924581987888465,251.5126781463623
Item_based,cosine_similarity,50,30,50,MAE,1.4646855073583707,251.5126781463623
Item_based,cosine_similarity,50,30,50,Zero-one,0.24596796169825638,251.5126781463623
Item_based,cosine_similarity,100,30,50,RMSE,1.4528099007025796,491.0953905582428
Item_based,cosine_similarity,100,30,50,MAE,0.8392660555547046,491.0953905582428
Item_based,cosine_similarity,100,30,50,Zero-one,0.22350928825667535,491.0953905582428
Item_based,mean_squared_difference,10,30,50,RMSE,2.9210804368108954,59.24667406082153
Item_based,mean_squared_difference,10,30,50,MAE,2.2697223638067663,59.24667406082153
Item_based,mean_squared_difference,10,30,50,Zero-one,0.19932334704247318,59.24667406082153
Item_based,mean_squared_difference,25,30,50,RMSE,2.0942454215219697,131.301691532135
Item_based,mean_squared_difference,25,30,50,MAE,1.2771543672399743,131.301691532135
Item_based,mean_squared_difference,25,30,50,Zero-one,0.18775652232242052,131.301691532135
Item_based,mean_squared_difference,50,30,50,RMSE,1.0136049530523799,252.73829007148743
Item_based,mean_squared_difference,50,30,50,MAE,0.49439619395136597,252.73829007148743
Item_based,mean_squared_difference,50,30,50,Zero-one,0.13449211200409178,252.73829007148743
Item_based,mean_squared_difference,100,30,50,RMSE,0.6845326559514017,492.83340287208557
Item_based,mean_squared_difference,100,30,50,MAE,0.47075988706651606,492.83340287208557
Item_based,mean_squared_difference,100,30,50,Zero-one,0.14397112276597618,492.83340287208557
Item_based,mean_absolute_difference,10,30,50,RMSE,2.814651629731264,58.35617208480835
Item_based,mean_absolute_difference,10,30,50,MAE,2.129163333917739,58.35617208480835
Item_based,mean_absolute_difference,10,30,50,Zero-one,0.19529445303885934,58.35617208480835
Item_based,mean_absolute_difference,25,30,50,RMSE,1.810252147985369,131.4055733680725
Item_based,mean_absolute_difference,25,30,50,MAE,1.018038990598452,131.4055733680725
Item_based,mean_absolute_difference,25,30,50,Zero-one,0.1654823143711194,131.4055733680725
Item_based,mean_absolute_difference,50,30,50,RMSE,1.0091279408755913,252.6002116203308
Item_based,mean_absolute_difference,50,30,50,MAE,0.5038367102028909,252.6002116203308
Item_based,mean_absolute_difference,50,30,50,Zero-one,0.13535574589040233,252.6002116203308
Item_based,mean_absolute_difference,100,30,50,RMSE,0.714039320652981,495.9354293346405
Item_based,mean_absolute_difference,100,30,50,MAE,0.5050283626681144,495.9354293346405
Item_based,mean_absolute_difference,100,30,50,Zero-one,0.14989498044246563,495.9354293346405
Item_based,pearson_correlation,10,50,10,RMSE,2.8024087473833474,61.43936014175415
Item_based,pearson_correlation,10,50,10,MAE,2.1094362189203135,61.43936014175415
Item_based,pearson_correlation,10,50,10,Zero-one,0.21405584968338004,61.43936014175415
Item_based,pearson_correlation,25,50,10,RMSE,1.8959396997402598,133.68744015693665
Item_based,pearson_correlation,25,50,10,MAE,1.0848698182278522,133.68744015693665
Item_based,pearson_correlation,25,50,10,Zero-one,0.18363957230353992,133.68744015693665
Item_based,pearson_correlation,50,50,10,RMSE,0.5895858685626175,251.8331229686737
Item_based,pearson_correlation,50,50,10,MAE,0.32056610480546355,251.8331229686737
Item_based,pearson_correlation,50,50,10,Zero-one,0.14138897539707257,251.8331229686737
Item_based,pearson_correlation,100,50,10,RMSE,0.683141578584887,492.9847548007965
Item_based,pearson_correlation,100,50,10,MAE,0.44992239247182814,492.9847548007965
Item_based,pearson_correlation,100,50,10,Zero-one,0.16858714834423336,492.9847548007965
Item_based,cosine_similarity,10,50,10,RMSE,3.308617361532294,60.30844569206238
Item_based,cosine_similarity,10,50,10,MAE,2.8426906263839817,60.30844569206238
Item_based,cosine_similarity,10,50,10,Zero-one,0.1970310391363023,60.30844569206238
Item_based,cosine_similarity,25,50,10,RMSE,2.9245337206517252,133.33519959449768
Item_based,cosine_similarity,25,50,10,MAE,2.283406018467294,133.33519959449768
Item_based,cosine_similarity,25,50,10,Zero-one,0.22838160489982354,133.33519959449768
Item_based,cosine_similarity,50,50,10,RMSE,2.6036041582481544,252.00805282592773
Item_based,cosine_similarity,50,50,10,MAE,1.8724644394745444,252.00805282592773
Item_based,cosine_similarity,50,50,10,Zero-one,0.24011211460604173,252.00805282592773
Item_based,cosine_similarity,100,50,10,RMSE,2.149960634102615,490.108788728714
Item_based,cosine_similarity,100,50,10,MAE,1.3752148670069924,490.108788728714
Item_based,cosine_similarity,100,50,10,Zero-one,0.2376206789162255,490.108788728714
Item_based,mean_squared_difference,10,50,10,RMSE,3.0509260750448117,60.526161670684814
Item_based,mean_squared_difference,10,50,10,MAE,2.4135399846509027,60.526161670684814
Item_based,mean_squared_difference,10,50,10,Zero-one,0.17876051074431643,60.526161670684814
Item_based,mean_squared_difference,25,50,10,RMSE,2.338112415422924,133.06621313095093
Item_based,mean_squared_difference,25,50,10,MAE,1.4959961882731234,133.06621313095093
Item_based,mean_squared_difference,25,50,10,Zero-one,0.17336240008304785,133.06621313095093
Item_based,mean_squared_difference,50,50,10,RMSE,1.1378245398989355,253.8259518146515
Item_based,mean_squared_difference,50,50,10,MAE,0.4816398668383064,253.8259518146515
Item_based,mean_squared_difference,50,50,10,Zero-one,0.09239074016401952,253.8259518146515
Item_based,mean_squared_difference,100,50,10,RMSE,0.5616386947258161,495.41043281555176
Item_based,mean_squared_difference,100,50,10,MAE,0.3386463521561619,495.41043281555176
Item_based,mean_squared_difference,100,50,10,Zero-one,0.09145645178033843,495.41043281555176
Item_based,mean_absolute_difference,10,50,10,RMSE,3.089866934752561,60.596540212631226
Item_based,mean_absolute_difference,10,50,10,MAE,2.471249733427148,60.596540212631226
Item_based,mean_absolute_difference,10,50,10,Zero-one,0.17305097062182082,60.596540212631226
Item_based,mean_absolute_difference,25,50,10,RMSE,2.4455629669188927,134.38085293769836
Item_based,mean_absolute_difference,25,50,10,MAE,1.610808401858524,134.38085293769836
Item_based,mean_absolute_difference,25,50,10,Zero-one,0.17294716080141181,134.38085293769836
Item_based,mean_absolute_difference,50,50,10,RMSE,0.8725942799001452,254.08427596092224
Item_based,mean_absolute_difference,50,50,10,MAE,0.336781011332306,254.08427596092224
Item_based,mean_absolute_difference,50,50,10,Zero-one,0.08460500363334371,254.08427596092224
Item_based,mean_absolute_difference,100,50,10,RMSE,0.5897258859283291,496.5094573497772
Item_based,mean_absolute_difference,100,50,10,MAE,0.3692065537417421,496.5094573497772
Item_based,mean_absolute_difference,100,50,10,Zero-one,0.09654313298037995,496.5094573497772
Item_based,pearson_correlation,10,50,20,RMSE,2.996997966661315,61.969719648361206
Item_based,pearson_correlation,10,50,20,MAE,2.359039656291124,61.969719648361206
Item_based,pearson_correlation,10,50,20,Zero-one,0.20597814666946837,61.969719648361206
Item_based,pearson_correlation,25,50,20,RMSE,2.0901212773256557,134.806458234787
Item_based,pearson_correlation,25,50,20,MAE,1.2484806453830373,134.806458234787
Item_based,pearson_correlation,25,50,20,Zero-one,0.19203088884219374,134.806458234787
Item_based,pearson_correlation,50,50,20,RMSE,0.5681253154047007,254.8208065032959
Item_based,pearson_correlation,50,50,20,MAE,0.3007102588376699,254.8208065032959
Item_based,pearson_correlation,50,50,20,Zero-one,0.12615570498003784,254.8208065032959
Item_based,pearson_correlation,100,50,20,RMSE,0.6712821206111316,496.34311175346375
Item_based,pearson_correlation,100,50,20,MAE,0.43899834615842476,496.34311175346375
Item_based,pearson_correlation,100,50,20,Zero-one,0.16597499474679556,496.34311175346375
Item_based,cosine_similarity,10,50,20,RMSE,3.3636361408878073,61.433966636657715
Item_based,cosine_similarity,10,50,20,MAE,2.9367430152892546,61.433966636657715
Item_based,cosine_similarity,10,50,20,Zero-one,0.18564824542971212,61.433966636657715
Item_based,cosine_similarity,25,50,20,RMSE,3.01511407793318,133.61450934410095
Item_based,cosine_similarity,25,50,20,MAE,2.422323580332176,133.61450934410095
Item_based,cosine_similarity,25,50,20,Zero-one,0.22869825593612103,133.61450934410095
Item_based,cosine_similarity,50,50,20,RMSE,2.608152768193587,253.01419234275818
Item_based,cosine_similarity,50,50,20,MAE,1.8940976911173073,253.01419234275818
Item_based,cosine_similarity,50,50,20,Zero-one,0.2337938642571969,253.01419234275818
Item_based,cosine_similarity,100,50,20,RMSE,1.9720257901778815,491.5450007915497
Item_based,cosine_similarity,100,50,20,MAE,1.210838719364766,491.5450007915497
Item_based,cosine_similarity,100,50,20,Zero-one,0.2203193948308468,491.5450007915497
Item_based,mean_squared_difference,10,50,20,RMSE,3.130639441353168,60.29274296760559
Item_based,mean_squared_difference,10,50,20,MAE,2.5446785865047845,60.29274296760559
Item_based,mean_squared_difference,10,50,20,Zero-one,0.1652395461231351,60.29274296760559
Item_based,mean_squared_difference,25,50,20,RMSE,2.4323509339736535,133.6516888141632
Item_based,mean_squared_difference,25,50,20,MAE,1.596936855135147,133.6516888141632
Item_based,mean_squared_difference,25,50,20,Zero-one,0.1788978777054003,133.6516888141632
Item_based,mean_squared_difference,50,50,20,RMSE,1.0467180594232837,254.53037929534912
Item_based,mean_squared_difference,50,50,20,MAE,0.41581970979417804,254.53037929534912
Item_based,mean_squared_difference,50,50,20,Zero-one,0.09245639840302584,254.53037929534912
Item_based,mean_squared_difference,100,50,20,RMSE,0.5404481581788989,494.2704734802246
Item_based,mean_squared_difference,100,50,20,MAE,0.3144610980120838,494.2704734802246
Item_based,mean_squared_difference,100,50,20,Zero-one,0.09327064509350703,494.2704734802246
Item_based,mean_absolute_difference,10,50,20,RMSE,3.0980691342609017,59.98018407821655
Item_based,mean_absolute_difference,10,50,20,MAE,2.4946743170065013,59.98018407821655
Item_based,mean_absolute_difference,10,50,20,Zero-one,0.17083420886740913,59.98018407821655
Item_based,mean_absolute_difference,25,50,20,RMSE,2.495507170229394,132.84205198287964
Item_based,mean_absolute_difference,25,50,20,MAE,1.6826598856494186,132.84205198287964
Item_based,mean_absolute_difference,25,50,20,Zero-one,0.18152447993275897,132.84205198287964
Item_based,mean_absolute_difference,50,50,20,RMSE,1.0212166650561376,252.0992031097412
Item_based,mean_absolute_difference,50,50,20,MAE,0.4076454066798882,252.0992031097412
Item_based,mean_absolute_difference,50,50,20,Zero-one,0.09508300063038454,252.0992031097412
Item_based,mean_absolute_difference,100,50,20,RMSE,0.5694585613338152,493.72454953193665
Item_based,mean_absolute_difference,100,50,20,MAE,0.34310460135607873,493.72454953193665
Item_based,mean_absolute_difference,100,50,20,Zero-one,0.0995744904391679,493.72454953193665
Item_based,pearson_correlation,10,50,30,RMSE,2.7364924747670583,61.310431718826294
Item_based,pearson_correlation,10,50,30,MAE,1.988371368327825,61.310431718826294
Item_based,pearson_correlation,10,50,30,Zero-one,0.21548314842683652,61.310431718826294
Item_based,pearson_correlation,25,50,30,RMSE,1.7755181982305015,133.5462737083435
Item_based,pearson_correlation,25,50,30,MAE,0.9622792406227223,133.5462737083435
Item_based,pearson_correlation,25,50,30,Zero-one,0.17930680479240307,133.5462737083435
Item_based,pearson_correlation,50,50,30,RMSE,0.5681431316168842,254.2844467163086
Item_based,pearson_correlation,50,50,30,MAE,0.3044869258281955,254.2844467163086
Item_based,pearson_correlation,50,50,30,Zero-one,0.12630805305708187,254.2844467163086
Item_based,pearson_correlation,100,50,30,RMSE,0.6720990759292996,494.93283772468567
Item_based,pearson_correlation,100,50,30,MAE,0.43778661409737796,494.93283772468567
Item_based,pearson_correlation,100,50,30,Zero-one,0.16185443133960967,494.93283772468567
Item_based,cosine_similarity,10,50,30,RMSE,3.3678827722279316,60.59241223335266
Item_based,cosine_similarity,10,50,30,MAE,2.9401138101271225,60.59241223335266
Item_based,cosine_similarity,10,50,30,Zero-one,0.17828019458929759,60.59241223335266
Item_based,cosine_similarity,25,50,30,RMSE,2.9680420190363916,135.26906037330627
Item_based,cosine_similarity,25,50,30,MAE,2.3489389158357863,135.26906037330627
Item_based,cosine_similarity,25,50,30,Zero-one,0.22885241311727855,135.26906037330627
Item_based,cosine_similarity,50,50,30,RMSE,2.5141893180007693,253.39939904212952
Item_based,cosine_similarity,50,50,30,MAE,1.770687077224213,253.39939904212952
Item_based,cosine_similarity,50,50,30,Zero-one,0.23725195114268716,253.39939904212952
Item_based,cosine_similarity,100,50,30,RMSE,1.9156211632183466,490.4668653011322
Item_based,cosine_similarity,100,50,30,MAE,1.1449866027035265,490.4668653011322
Item_based,cosine_similarity,100,50,30,Zero-one,0.22173613784575183,490.4668653011322
Item_based,mean_squared_difference,10,50,30,RMSE,3.238878381195711,60.70255160331726
Item_based,mean_squared_difference,10,50,30,MAE,2.6933176101509453,60.70255160331726
Item_based,mean_squared_difference,10,50,30,Zero-one,0.16961233798807732,60.70255160331726
Item_based,mean_squared_difference,25,50,30,RMSE,2.530966082603361,132.83928298950195
Item_based,mean_squared_difference,25,50,30,MAE,1.6822366262895074,132.83928298950195
Item_based,mean_squared_difference,25,50,30,Zero-one,0.18634141788868278,132.83928298950195
Item_based,mean_squared_difference,50,50,30,RMSE,1.2509232116120645,252.71579551696777
Item_based,mean_squared_difference,50,50,30,MAE,0.5318026239626106,252.71579551696777
Item_based,mean_squared_difference,50,50,30,Zero-one,0.09748130519488095,252.71579551696777
Item_based,mean_squared_difference,100,50,30,RMSE,0.5455293306385877,492.97337460517883
Item_based,mean_squared_difference,100,50,30,MAE,0.3198046079545598,492.97337460517883
Item_based,mean_squared_difference,100,50,30,Zero-one,0.08945507997060162,492.97337460517883
Item_based,mean_absolute_difference,10,50,30,RMSE,3.183750507624838,60.85379505157471
Item_based,mean_absolute_difference,10,50,30,MAE,2.6088517731606338,60.85379505157471
Item_based,mean_absolute_difference,10,50,30,Zero-one,0.16410597417142056,60.85379505157471
Item_based,mean_absolute_difference,25,50,30,RMSE,2.4202594531466555,133.01074647903442
Item_based,mean_absolute_difference,25,50,30,MAE,1.5637896674772032,133.01074647903442
Item_based,mean_absolute_difference,25,50,30,Zero-one,0.17244718207165272,133.01074647903442
Item_based,mean_absolute_difference,50,50,30,RMSE,1.2970786467391902,252.72538900375366
Item_based,mean_absolute_difference,50,50,30,MAE,0.5689248050021036,252.72538900375366
Item_based,mean_absolute_difference,50,50,30,Zero-one,0.10187939663318517,252.72538900375366
Item_based,mean_absolute_difference,100,50,30,RMSE,0.5710316048479788,500.7849590778351
Item_based,mean_absolute_difference,100,50,30,MAE,0.34473309569412053,500.7849590778351
Item_based,mean_absolute_difference,100,50,30,Zero-one,0.09450646881088207,500.7849590778351
Item_based,pearson_correlation,10,50,50,RMSE,2.841082512201387,61.30771017074585
Item_based,pearson_correlation,10,50,50,MAE,2.1499370037122585,61.30771017074585
Item_based,pearson_correlation,10,50,50,Zero-one,0.21130696298481533,61.30771017074585
Item_based,pearson_correlation,25,50,50,RMSE,1.9072013931630225,134.40713238716125
Item_based,pearson_correlation,25,50,50,MAE,1.0914335014351229,134.40713238716125
Item_based,pearson_correlation,25,50,50,Zero-one,0.19234456818349435,134.40713238716125
Item_based,pearson_correlation,50,50,50,RMSE,0.5874398694076823,252.69634294509888
Item_based,pearson_correlation,50,50,50,MAE,0.31518036373076375,252.69634294509888
Item_based,pearson_correlation,50,50,50,Zero-one,0.13981693176324048,252.69634294509888
Item_based,pearson_correlation,100,50,50,RMSE,0.6840422145545249,496.18637251853943
Item_based,pearson_correlation,100,50,50,MAE,0.45284777548157823,496.18637251853943
Item_based,pearson_correlation,100,50,50,Zero-one,0.17320598864223025,496.18637251853943
Item_based,cosine_similarity,10,50,50,RMSE,3.4103569724867207,60.09794902801514
Item_based,cosine_similarity,10,50,50,MAE,3.010525233942192,60.09794902801514
Item_based,cosine_similarity,10,50,50,Zero-one,0.18568642394145748,60.09794902801514
Item_based,cosine_similarity,25,50,50,RMSE,3.104341164483344,132.7221007347107
Item_based,cosine_similarity,25,50,50,MAE,2.544207566402592,132.7221007347107
Item_based,cosine_similarity,25,50,50,Zero-one,0.23331366619957225,132.7221007347107
Item_based,cosine_similarity,50,50,50,RMSE,2.672039403579465,253.84834551811218
Item_based,cosine_similarity,50,50,50,MAE,1.9697535000350743,253.84834551811218
Item_based,cosine_similarity,50,50,50,Zero-one,0.24458948955593252,253.84834551811218
Item_based,cosine_similarity,100,50,50,RMSE,1.8112814687422256,492.7459623813629
Item_based,cosine_similarity,100,50,50,MAE,1.0324442537821599,492.7459623813629
Item_based,cosine_similarity,100,50,50,Zero-one,0.22337766633068645,492.7459623813629
Item_based,mean_squared_difference,10,50,50,RMSE,3.0605010721747363,60.092254877090454
Item_based,mean_squared_difference,10,50,50,MAE,2.4308386996421567,60.092254877090454
Item_based,mean_squared_difference,10,50,50,Zero-one,0.16818677221361786,60.092254877090454
Item_based,mean_squared_difference,25,50,50,RMSE,2.3006257917411865,134.32240080833435
Item_based,mean_squared_difference,25,50,50,MAE,1.4412026849339814,134.32240080833435
Item_based,mean_squared_difference,25,50,50,Zero-one,0.16846948726143357,134.32240080833435
Item_based,mean_squared_difference,50,50,50,RMSE,0.7525358731395803,251.86554622650146
Item_based,mean_squared_difference,50,50,50,MAE,0.28537481661144376,251.86554622650146
Item_based,mean_squared_difference,50,50,50,Zero-one,0.07954945874408961,251.86554622650146
Item_based,mean_squared_difference,100,50,50,RMSE,0.5569543554396716,494.13434290885925
Item_based,mean_squared_difference,100,50,50,MAE,0.33685570727120645,494.13434290885925
Item_based,mean_squared_difference,100,50,50,Zero-one,0.09907728364104203,494.13434290885925
Item_based,mean_absolute_difference,10,50,50,RMSE,2.916188181732798,59.9498655796051
Item_based,mean_absolute_difference,10,50,50,MAE,2.223649233724905,59.9498655796051
Item_based,mean_absolute_difference,10,50,50,Zero-one,0.16650687120485777,59.9498655796051
Item_based,mean_absolute_difference,25,50,50,RMSE,2.207157544165591,132.59015727043152
Item_based,mean_absolute_difference,25,50,50,MAE,1.3394330045206373,132.59015727043152
Item_based,mean_absolute_difference,25,50,50,Zero-one,0.1598733108800223,132.59015727043152
Item_based,mean_absolute_difference,50,50,50,RMSE,0.7603914082495898,252.34819555282593
Item_based,mean_absolute_difference,50,50,50,MAE,0.29175990654277645,252.34819555282593
Item_based,mean_absolute_difference,50,50,50,Zero-one,0.07937327400414648,252.34819555282593
Item_based,mean_absolute_difference,100,50,50,RMSE,0.5911006412924328,499.0869998931885
Item_based,mean_absolute_difference,100,50,50,MAE,0.37115352434049387,499.0869998931885
Item_based,mean_absolute_difference,100,50,50,Zero-one,0.10654259983119044,499.0869998931885
Item_based,pearson_correlation,10,70,10,RMSE,2.9818039834779317,62.413146018981934
Item_based,pearson_correlation,10,70,10,MAE,2.3374742249485134,62.413146018981934
Item_based,pearson_correlation,10,70,10,Zero-one,0.19196242171189978,62.413146018981934
Item_based,pearson_correlation,25,70,10,RMSE,2.099490700585582,135.41364240646362
Item_based,pearson_correlation,25,70,10,MAE,1.24751206964346,135.41364240646362
Item_based,pearson_correlation,25,70,10,Zero-one,0.18872651356993736,135.41364240646362
Item_based,pearson_correlation,50,70,10,RMSE,0.5968744133423053,256.015478849411
Item_based,pearson_correlation,50,70,10,MAE,0.26408397328251726,256.015478849411
Item_based,pearson_correlation,50,70,10,Zero-one,0.10365344467640919,256.015478849411
Item_based,pearson_correlation,100,70,10,RMSE,0.6066245184146403,496.23694896698
Item_based,pearson_correlation,100,70,10,MAE,0.35647764747491195,496.23694896698
Item_based,pearson_correlation,100,70,10,Zero-one,0.13194154488517745,496.23694896698
Item_based,cosine_similarity,10,70,10,RMSE,3.5368898264845,61.97363257408142
Item_based,cosine_similarity,10,70,10,MAE,3.2042819390360826,61.97363257408142
Item_based,cosine_similarity,10,70,10,Zero-one,0.15271398747390397,61.97363257408142
Item_based,cosine_similarity,25,70,10,RMSE,3.3754758408352674,133.72926592826843
Item_based,cosine_similarity,25,70,10,MAE,2.9463162694787566,133.72926592826843
Item_based,cosine_similarity,25,70,10,Zero-one,0.19926931106471815,133.72926592826843
Item_based,cosine_similarity,50,70,10,RMSE,2.8151357305224756,255.550635099411
Item_based,cosine_similarity,50,70,10,MAE,2.1246183352313692,255.550635099411
Item_based,cosine_similarity,50,70,10,Zero-one,0.2255741127348643,255.550635099411
Item_based,cosine_similarity,100,70,10,RMSE,2.0611719324491893,494.86007738113403
Item_based,cosine_similarity,100,70,10,MAE,1.235732246372189,494.86007738113403
Item_based,cosine_similarity,100,70,10,Zero-one,0.20939457202505218,494.86007738113403
Item_based,mean_squared_difference,10,70,10,RMSE,3.1723764303250808,61.31631803512573
Item_based,mean_squared_difference,10,70,10,MAE,2.5861524815180497,61.31631803512573
Item_based,mean_squared_difference,10,70,10,Zero-one,0.16022964509394572,61.31631803512573
Item_based,mean_squared_difference,25,70,10,RMSE,2.4620530950272217,133.72138237953186
Item_based,mean_squared_difference,25,70,10,MAE,1.5910241283677302,133.72138237953186
Item_based,mean_squared_difference,25,70,10,Zero-one,0.14728601252609602,133.72138237953186
Item_based,mean_squared_difference,50,70,10,RMSE,1.2639710175444063,254.97793173789978
Item_based,mean_squared_difference,50,70,10,MAE,0.4872255745048498,254.97793173789978
Item_based,mean_squared_difference,50,70,10,Zero-one,0.07828810020876827,254.97793173789978
Item_based,mean_squared_difference,100,70,10,RMSE,0.41354466970538334,496.785208940506
Item_based,mean_squared_difference,100,70,10,MAE,0.2064281693475854,496.785208940506
Item_based,mean_squared_difference,100,70,10,Zero-one,0.04592901878914405,496.785208940506
Item_based,mean_absolute_difference,10,70,10,RMSE,3.197896256222172,60.739652156829834
Item_based,mean_absolute_difference,10,70,10,MAE,2.61362616066888,60.739652156829834
Item_based,mean_absolute_difference,10,70,10,Zero-one,0.16127348643006262,60.739652156829834
Item_based,mean_absolute_difference,25,70,10,RMSE,2.3165790105144053,133.63838529586792
Item_based,mean_absolute_difference,25,70,10,MAE,1.4243637334884778,133.63838529586792
Item_based,mean_absolute_difference,25,70,10,Zero-one,0.1464509394572025,133.63838529586792
Item_based,mean_absolute_difference,50,70,10,RMSE,1.1565286388378544,252.03986120224
Item_based,mean_absolute_difference,50,70,10,MAE,0.42319106557254527,252.03986120224
Item_based,mean_absolute_difference,50,70,10,Zero-one,0.0675365344467641,252.03986120224
Item_based,mean_absolute_difference,100,70,10,RMSE,0.44629248660967485,495.4524676799774
Item_based,mean_absolute_difference,100,70,10,MAE,0.23519065475377895,495.4524676799774
Item_based,mean_absolute_difference,100,70,10,Zero-one,0.049478079331941545,495.4524676799774
Item_based,pearson_correlation,10,70,20,RMSE,3.2650167114076054,62.96757531166077
Item_based,pearson_correlation,10,70,20,MAE,2.7659826945286006,62.96757531166077
Item_based,pearson_correlation,10,70,20,Zero-one,0.19159049360146252,62.96757531166077
Item_based,pearson_correlation,25,70,20,RMSE,2.36998248354192,135.75023531913757
Item_based,pearson_correlation,25,70,20,MAE,1.5404390336918554,135.75023531913757
Item_based,pearson_correlation,25,70,20,Zero-one,0.20454426743275006,135.75023531913757
Item_based,pearson_correlation,50,70,20,RMSE,0.5674768662364778,254.95166206359863
Item_based,pearson_correlation,50,70,20,MAE,0.24526946271800967,254.95166206359863
Item_based,pearson_correlation,50,70,20,Zero-one,0.10133194045442674,254.95166206359863
Item_based,pearson_correlation,100,70,20,RMSE,0.5964725458979566,495.0523896217346
Item_based,pearson_correlation,100,70,20,MAE,0.35077091035345376,495.0523896217346
Item_based,pearson_correlation,100,70,20,Zero-one,0.132854531209193,495.0523896217346
Item_based,cosine_similarity,10,70,20,RMSE,3.534255533318301,62.17446780204773
Item_based,cosine_similarity,10,70,20,MAE,3.211989393047335,62.17446780204773
Item_based,cosine_similarity,10,70,20,Zero-one,0.1380255941499086,62.17446780204773
Item_based,cosine_similarity,25,70,20,RMSE,3.32361040508952,134.18368315696716
Item_based,cosine_similarity,25,70,20,MAE,2.8834945756484376,134.18368315696716
Item_based,cosine_similarity,25,70,20,Zero-one,0.1818490467484983,134.18368315696716
Item_based,cosine_similarity,50,70,20,RMSE,2.927178744020987,254.8134868144989
Item_based,cosine_similarity,50,70,20,MAE,2.2870163015160765,254.8134868144989
Item_based,cosine_similarity,50,70,20,Zero-one,0.2230347349177331,254.8134868144989
Item_based,cosine_similarity,100,70,20,RMSE,2.256257312629828,492.63069796562195
Item_based,cosine_similarity,100,70,20,MAE,1.4415183975791561,492.63069796562195
Item_based,cosine_similarity,100,70,20,Zero-one,0.22332201619221728,492.63069796562195
Item_based,mean_squared_difference,10,70,20,RMSE,3.1974500764437117,61.218639612197876
Item_based,mean_squared_difference,10,70,20,MAE,2.624689294281935,61.218639612197876
Item_based,mean_squared_difference,10,70,20,Zero-one,0.14413685035257248,61.218639612197876
Item_based,mean_squared_difference,25,70,20,RMSE,2.6114616054315647,133.8949475288391
Item_based,mean_squared_difference,25,70,20,MAE,1.7890844977363298,133.8949475288391
Item_based,mean_squared_difference,25,70,20,Zero-one,0.15813528336380256,133.8949475288391
Item_based,mean_squared_difference,50,70,20,RMSE,1.4895508792751422,253.17520761489868
Item_based,mean_squared_difference,50,70,20,MAE,0.6496665242944305,253.17520761489868
Item_based,mean_squared_difference,50,70,20,Zero-one,0.09093758161399844,253.17520761489868
